page,pos,token,ctx,fixed_denom,effect_denom,has_interval,candidate
README_zh.md,187660,71%,".013 · **0.0043 离门槛 0.10 有 23 倍余量**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **撤回落地了,而更正分两种:断言它 vs 证明它稳定** | 结构定总体(带 `(Entry N)` 的表行 **9",0,1,0,1
README_zh.md,189407,30%,"× · `helpblk` 1.83×;底题区间宽 0.67 / 1.06 —— **要排出层次需要更窄的区间,而 `#790` 已证明没有更多年份点**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **三堆不是逐年取均值取出来的;而",0,0,1,0
README_zh.md,189426,42%,";底题区间宽 0.67 / 1.06 —— **要排出层次需要更窄的区间,而 `#790` 已证明没有更多年份点**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **三堆不是逐年取均值取出来的;而我那三个估计量其实是两个** | 页面",0,0,1,0
README_zh.md,189430,31%,"间宽 0.67 / 1.06 —— **要排出层次需要更窄的区间,而 `#790` 已证明没有更多年份点**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **三堆不是逐年取均值取出来的;而我那三个估计量其实是两个** | 页面中心此前",0,0,1,0
README_zh.md,189445,72%,"—— **要排出层次需要更窄的区间,而 `#790` 已证明没有更多年份点**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **三堆不是逐年取均值取出来的;而我那三个估计量其实是两个** | 页面中心此前**只用过一个估计量**(逐年",0,0,1,0
README_zh.md,189449,71%,"*要排出层次需要更窄的区间,而 `#790` 已证明没有更多年份点**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **三堆不是逐年取均值取出来的;而我那三个估计量其实是两个** | 页面中心此前**只用过一个估计量**(逐年均值 →",0,0,1,0
README_zh.md,190426,95%,"> d_agg` 直接命名差异来源,而两者都是 0.031 —— **一个比较报出来之前必须先问它分不分得开**,而查下去才发现它们一样大正是因为那条恒等(Entry 796) 〔GSS〕 ⟨**每个 `ind` 值自己的零是同题 `agg` 的年份聚类自助 95% 区间**(32 个聚类 · B=1200),逐题为 `sexeduc` [+1.681,+3.317] · `racmar` [+1.637,+2.133] · `spankin",0,1,1,0
README_zh.md,190796,30%,"642,+0.351] —— **8/8 落在内**;正控:植入 r=0.40 三估法都取回 **+0.383**,g=0 时都回到 **1.0057**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **缺陷是真的,而它一次都没到过账",0,0,0,0
README_zh.md,190815,42%,"8 落在内**;正控:植入 r=0.40 三估法都取回 **+0.383**,g=0 时都回到 **1.0057**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **缺陷是真的,而它一次都没到过账本:救我的是一条从没写下来的惯例** ",0,0,0,0
README_zh.md,190819,31%,"内**;正控:植入 r=0.40 三估法都取回 **+0.383**,g=0 时都回到 **1.0057**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **缺陷是真的,而它一次都没到过账本:救我的是一条从没写下来的惯例** | 修法",0,0,0,0
README_zh.md,190834,72%,"0 三估法都取回 **+0.383**,g=0 时都回到 **1.0057**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **缺陷是真的,而它一次都没到过账本:救我的是一条从没写下来的惯例** | 修法是一条**机械规则**:**方",0,0,0,0
README_zh.md,190838,71%,"法都取回 **+0.383**,g=0 时都回到 **1.0057**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **缺陷是真的,而它一次都没到过账本:救我的是一条从没写下来的惯例** | 修法是一条**机械规则**:**方法名里带",0,0,0,0
README_zh.md,192423,30%," 这条检验偏向「没动」**,如实标注(Entry 794) 〔GSS〕 ⟨漂移 −0.302 SD 超过预注册的 0.25 门槛;**8/8 在宽度内**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **结构定总体之后,受影响的只有一",0,1,0,1
README_zh.md,192442,42%,"Entry 794) 〔GSS〕 ⟨漂移 −0.302 SD 超过预注册的 0.25 门槛;**8/8 在宽度内**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **结构定总体之后,受影响的只有一条;而判据又错了一次,同一族第三次**",0,1,0,1
README_zh.md,192446,31%,"y 794) 〔GSS〕 ⟨漂移 −0.302 SD 超过预注册的 0.25 门槛;**8/8 在宽度内**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **结构定总体之后,受影响的只有一条;而判据又错了一次,同一族第三次** | 枚",0,1,0,1
README_zh.md,192461,72%,"移 −0.302 SD 超过预注册的 0.25 门槛;**8/8 在宽度内**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **结构定总体之后,受影响的只有一条;而判据又错了一次,同一族第三次** | 枚举主表 **91 条主张**(",0,1,0,1
README_zh.md,192465,71%,".302 SD 超过预注册的 0.25 门槛;**8/8 在宽度内**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **结构定总体之后,受影响的只有一条;而判据又错了一次,同一族第三次** | 枚举主表 **91 条主张**(表行 2",0,1,0,1
README_zh.md,193159,80%,"` 数计数而问题问结构 · `#792` 正对照与筛子共享盲点 · 本轮判据判「用没用」而决定问「倒没倒」 —— **三次都不是算错,是把一个相邻的量当成了要判的那个量**;⚠ 完整性检查抓到两处自伤:正则要求右括号紧跟数字(漏 4 行)· 完整性判据写成 ≥80%(**让 4 行漏掉还判「完整」**)(Entry 793) 〔README 自身〕 ⟨91 条主张全枚举;`#792` **猜中**而本轮**定下来** —— 那一轮靠一具召回为",0,0,0,0
README_zh.md,193998,95%,"做重组决定**⟩| | **不是一条轴,是三堆;而解释它这条路在算术上就是关着的** ⚠⚠ **「三堆」已在 `#797` 撤回 —— 现行形状是「一对 + 六题」;本行站得住的是「顶对与其余全部分得开」与那条 MDE** | **MDE**:n=8、置换零 95% 分位 |ρ|=**0.714**,80% 功效的 **MDE = |ρ| ≈ 0.90** ⇒ **任何候选解释量都检不出来**;**可分辨对**:联合年份自助 + BH 全族,",0,0,1,0
README_zh.md,194019,80%,"三堆;而解释它这条路在算术上就是关着的** ⚠⚠ **「三堆」已在 `#797` 撤回 —— 现行形状是「一对 + 六题」;本行站得住的是「顶对与其余全部分得开」与那条 MDE** | **MDE**:n=8、置换零 95% 分位 |ρ|=**0.714**,80% 功效的 **MDE = |ρ| ≈ 0.90** ⇒ **任何候选解释量都检不出来**;**可分辨对**:联合年份自助 + BH 全族,主格 **16/28**,规格曲线 8 格",0,0,1,0
README_zh.md,194890,30%,"corr(可分辨,|Δr|)=**+0.779** vs corr(可分辨,宽度和)=+0.324 —— 没有它,「16/28」可能只是「最窄的对最宽的」⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **不稳来自分母,所以 n=8 是",0,0,0,0
README_zh.md,194909,42%,".779** vs corr(可分辨,宽度和)=+0.324 —— 没有它,「16/28」可能只是「最窄的对最宽的」⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **不稳来自分母,所以 n=8 是硬天花板:抗拒只能在真的发生过的变化上",0,0,0,0
README_zh.md,194913,31%,"** vs corr(可分辨,宽度和)=+0.324 —— 没有它,「16/28」可能只是「最窄的对最宽的」⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **不稳来自分母,所以 n=8 是硬天花板:抗拒只能在真的发生过的变化上被测量*",0,0,0,0
README_zh.md,194928,72%,"宽度和)=+0.324 —— 没有它,「16/28」可能只是「最窄的对最宽的」⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **不稳来自分母,所以 n=8 是硬天花板:抗拒只能在真的发生过的变化上被测量** ⚠⚠ **机制在 `#79",0,0,0,0
README_zh.md,194932,71%,"=+0.324 —— 没有它,「16/28」可能只是「最窄的对最宽的」⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **不稳来自分母,所以 n=8 是硬天花板:抗拒只能在真的发生过的变化上被测量** ⚠⚠ **机制在 `#799` 被",0,0,0,0
README_zh.md,195888,95%,"`homosex` +0.409 · `teensex` +0.364 · `prayer` +0.126 · `helpblk` +0.105。两组中位几乎相等(性 **0.409** vs 非性 **0.410**,差 +0.002),**而那个差自己的 95% 区间是 [−2.067, +1.432],宽 3.499** —— 要分辨「≤0.165」需 ≤0.330 | ⚠⚠ **同一轮里先杀掉了上一行那条边界**:我要的 `r = s",0,0,1,0
README_zh.md,196519,30%,"动了但比值不稳** —— 两件事(Entry 789) 〔GSS〕 ⟨可读 8/24;差的区间宽 3.499 对需要的 0.330 = **10.6×**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **挡住这个问题的不是数据,是我那",0,0,1,0
README_zh.md,196538,42%,"try 789) 〔GSS〕 ⟨可读 8/24;差的区间宽 3.499 对需要的 0.330 = **10.6×**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **挡住这个问题的不是数据,是我那具自动定向仪器的边界** | 18 道",0,0,1,0
README_zh.md,196542,31%,"789) 〔GSS〕 ⟨可读 8/24;差的区间宽 3.499 对需要的 0.330 = **10.6×**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **挡住这个问题的不是数据,是我那具自动定向仪器的边界** | 18 道候选里 ",0,0,1,0
README_zh.md,196557,72%,"8/24;差的区间宽 3.499 对需要的 0.330 = **10.6×**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **挡住这个问题的不是数据,是我那具自动定向仪器的边界** | 18 道候选里 **14 道的方向 `labe",0,0,1,0
README_zh.md,196561,71%,";差的区间宽 3.499 对需要的 0.330 = **10.6×**⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **挡住这个问题的不是数据,是我那具自动定向仪器的边界** | 18 道候选里 **14 道的方向 `label_po",0,0,1,0
README_zh.md,197323,30%,"正控 FAIL 立刻报出「本轮的仪器与 `#786` 不是同一具」;`premarsx` 不可读**但非虔诚层确实动了** ⇒ 「比值不稳」≠「社会没动」⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **同一道题只动年份集合,而同性恋",0,0,0,0
README_zh.md,197342,42%," `#786` 不是同一具」;`premarsx` 不可读**但非虔诚层确实动了** ⇒ 「比值不稳」≠「社会没动」⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **同一道题只动年份集合,而同性恋那条在三个窗口下纹丝不动** | `h",0,0,0,0
README_zh.md,197346,31%,"86` 不是同一具」;`premarsx` 不可读**但非虔诚层确实动了** ⇒ 「比值不稳」≠「社会没动」⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **同一道题只动年份集合,而同性恋那条在三个窗口下纹丝不动** | `homos",0,0,0,0
README_zh.md,197361,72%,"marsx` 不可读**但非虔诚层确实动了** ⇒ 「比值不稳」≠「社会没动」⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **同一道题只动年份集合,而同性恋那条在三个窗口下纹丝不动** | `homosex` 全跨度 28 点 **",0,0,0,0
README_zh.md,197365,71%,"x` 不可读**但非虔诚层确实动了** ⇒ 「比值不稳」≠「社会没动」⟩ ⚠ **而 `#806` 之后要带着一句:这套「共同位移」对照对顶对**够不着**,两条定标臂都超过 30% 可达幅度(`sexeduc` 42%/31% · `racmar` 72%/71%)⇒ 零个可用格,**结构性不可能,不是欠账**。**| | **同一道题只动年份集合,而同性恋那条在三个窗口下纹丝不动** | `homosex` 全跨度 28 点 **4/4 ",0,0,0,0
README_zh.md,200706,2×,"个预列诱饵捞到 5 个,**还有 1 个两边都没预料到:`0.561`,那是 `#782` 区间的下端不是点估计**(Entry 783) 〔GSS〕 ⚠⚠ **而第二臂把这句话缩了一圈**:换到 **MSSCQ**(n=12,789,重抽的是**人**)后,2×2 规格跨度 0.0519 对自助宽度中位 0.0129 = **0.25×,与 GSS 的 6.3× 反号** ⇒ **限定不在我怎么写,在被重抽的单位有多少个**;⚠ 而第二臂",1,0,1,0
